sample_id,frame_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,10,0.0,0.0,0.0,-0.033498167991638184,-0.021501660346984863,-0.016242703818306836,-0.06640636920928955,-0.07110673189163208,-0.02395075785420886,-0.09156817197799683,-0.11354076862335205,-0.031115856417045507,-0.11247426271438599,-0.13572841882705688,-0.035538945742473516,-0.04884994029998779,-0.1321384310722351,-0.006153352488354358,-0.04482316970825195,-0.1672174334526062,-0.025857221730575475,-0.038752853870391846,-0.11949604749679565,-0.03591301331721297,-0.03625297546386719,-0.09114480018615723,-0.039642401435003194,-0.025093674659729004,-0.13492310047149658,-0.005617165867761287,-0.02210533618927002,-0.17298650741577148,-0.028141271718368444,-0.018847942352294922,-0.112021803855896,-0.033786535658464345,-0.01932835578918457,-0.08713901042938232,-0.031968780257329854,-0.0028207898139953613,-0.13230717182159424,-0.00841276666574231,0.001206815242767334,-0.16252601146697998,-0.031175688304529103,0.0008840560913085938,-0.1058497428894043,-0.026887651928291234,-0.001987159252166748,-0.08349418640136719,-0.017359728389010343,0.018527507781982422,-0.12560278177261353,-0.012125915311798963,0.019800543785095215,-0.15697622299194336,-0.022946456842646512,0.018631815910339355,-0.11738753318786621,-0.016131116472706708,0.01637887954711914,-0.10001879930496216,-0.007698351912722501,A
0,11,0.0,0.0,0.0,-0.033474624156951904,-0.021541237831115723,-0.016476822776326117,-0.0662912130355835,-0.07078862190246582,-0.024337887523302015,-0.09125852584838867,-0.112759530544281,-0.031579661873706755,-0.11196351051330566,-0.13516587018966675,-0.03606573840750116,-0.0490228533744812,-0.13288569450378418,-0.006517991648593124,-0.044740498065948486,-0.16685813665390015,-0.026090563965567526,-0.03856372833251953,-0.11928248405456543,-0.03597270300758737,-0.03636974096298218,-0.09145385026931763,-0.03960855281127351,-0.02506476640701294,-0.1353517770767212,-0.005918178932347473,-0.02169358730316162,-0.17271173000335693,-0.02833703695011991,-0.018519341945648193,-0.11164909601211548,-0.03391165262235063,-0.019466102123260498,-0.0873597264289856,-0.032081603763231215,-0.0026674270629882812,-0.13247859477996826,-0.008630520423480448,0.0015835762023925781,-0.16194796562194824,-0.03156143775356668,0.0012671947479248047,-0.1048012375831604,-0.027248216552266058,-0.0018022656440734863,-0.08278226852416992,-0.017670057473310408,0.018617093563079834,-0.12551921606063843,-0.012248890233763632,0.02001798152923584,-0.15574687719345093,-0.02323260506761926,0.018815040588378906,-0.11547833681106567,-0.01630557490659612,0.01640772819519043,-0.09824192523956299,-0.007741371394672569,A
0,12,0.0,0.0,0.0,-0.0346333384513855,-0.021030426025390625,-0.015089561652700922,-0.06745672225952148,-0.07157278060913086,-0.02176354215697529,-0.09206616878509521,-0.11411094665527344,-0.028168403964798472,-0.11260366439819336,-0.13679158687591553,-0.03191215680197956,-0.049568772315979004,-0.13440167903900146,-0.004072541792254469,-0.045339107513427734,-0.1695607304573059,-0.022005302321474574,-0.04038357734680176,-0.1215895414352417,-0.03115429119424107,-0.03858095407485962,-0.0928221344947815,-0.03457528115467312,-0.02607065439224243,-0.13644182682037354,-0.0038307182978201126,-0.022891998291015625,-0.1744523048400879,-0.02482610703663113,-0.02126491069793701,-0.11382120847702026,-0.03036843375519993,-0.022415757179260254,-0.08831411600112915,-0.028885188933770678,-0.0038878917694091797,-0.13303375244140625,-0.006755858149688265,0.00033026933670043945,-0.16518902778625488,-0.028165775772492907,-0.0016597509384155273,-0.10843193531036377,-0.024046195160906336,-0.005078315734863281,-0.0848550796508789,-0.015094618734281084,0.017639875411987305,-0.12508869171142578,-0.010546707038145087,0.018976807594299316,-0.15822386741638184,-0.02109464765743496,0.016401708126068115,-0.11783057451248169,-0.014503841709654353,0.013377547264099121,-0.09817737340927124,-0.006387265354703686,A
0,13,0.0,0.0,0.0,-0.03444951772689819,-0.023519039154052734,-0.015692475589133892,-0.06704157590866089,-0.07280433177947998,-0.023125001566626224,-0.09215474128723145,-0.11699342727661133,-0.030064964072920475,-0.1131967306137085,-0.13923978805541992,-0.03405745454332987,-0.04841125011444092,-0.13589221239089966,-0.004787004890062008,-0.04506343603134155,-0.1714392900466919,-0.023103426547862682,-0.03993135690689087,-0.1227501630783081,-0.032307521777369175,-0.03776782751083374,-0.09465950727462769,-0.03581824653051058,-0.02511739730834961,-0.1389925479888916,-0.004114274738498125,-0.02338540554046631,-0.17561066150665283,-0.025513193907357845,-0.0213470458984375,-0.11459136009216309,-0.03090859331391016,-0.021412134170532227,-0.09161531925201416,-0.029509983362771663,-0.0030036568641662598,-0.13553446531295776,-0.00662256485051671,-0.00015109777450561523,-0.16655588150024414,-0.02801804930172125,-0.0017632842063903809,-0.11007821559906006,-0.023075855674363766,-0.003908395767211914,-0.08764243125915527,-0.013730422930933628,0.018212497234344482,-0.12749743461608887,-0.010110732505239639,0.018946349620819092,-0.1588507890701294,-0.020210878329493198,0.015731751918792725,-0.11829531192779541,-0.01320889253369728,0.012933909893035889,-0.09976577758789062,-0.00495031602881113,A
0,14,0.0,0.0,0.0,-0.033841490745544434,-0.02079033851623535,-0.016090438383116634,-0.06635916233062744,-0.07328885793685913,-0.023222910853519352,-0.0910499095916748,-0.11656421422958374,-0.029853884743943127,-0.11208069324493408,-0.13799631595611572,-0.03373556272913447,-0.047632813453674316,-0.13463151454925537,-0.005205253752365024,-0.04380393028259277,-0.1705874800682068,-0.024011733623638065,-0.03848975896835327,-0.12212210893630981,-0.033472665267481716,-0.03638952970504761,-0.09361869096755981,-0.03697698624660006,-0.024059593677520752,-0.13624197244644165,-0.00465804306645623,-0.020529508590698242,-0.17393213510513306,-0.026043650376095684,-0.01870560646057129,-0.11260098218917847,-0.03106103898812762,-0.019672930240631104,-0.08848375082015991,-0.02908911803592673,-0.002021491527557373,-0.13230043649673462,-0.0075279852919720724,0.0026862621307373047,-0.16347098350524902,-0.02933021323610774,0.0010319948196411133,-0.10634291172027588,-0.02468427145709029,-0.002209901809692383,-0.08439379930496216,-0.015293311009600075,0.019308090209960938,-0.12450236082077026,-0.011419858465387733,0.021586477756500244,-0.15624350309371948,-0.022000728788270862,0.01918894052505493,-0.11558306217193604,-0.01527513159294358,0.016216814517974854,-0.09778845310211182,-0.007089895343824537,A
0,15,0.0,0.0,0.0,-0.03384929895401001,-0.02092808485031128,-0.015818611618726663,-0.06640279293060303,-0.07243645191192627,-0.02280264244660657,-0.09126698970794678,-0.11532413959503174,-0.02937300213858407,-0.1119430661201477,-0.13742738962173462,-0.03319843010291379,-0.04795771837234497,-0.13456833362579346,-0.0043555492466680334,-0.044288814067840576,-0.1707424521446228,-0.022963962417691164,-0.03898131847381592,-0.12264466285705566,-0.032417676311581545,-0.036907315254211426,-0.09388512372970581,-0.035883645427077226,-0.024412691593170166,-0.1360853910446167,-0.0038093329804382847,-0.02104264497756958,-0.17336410284042358,-0.025012995016425066,-0.01924055814743042,-0.11245745420455933,-0.03020046548232358,-0.020377278327941895,-0.08851116895675659,-0.02838331171557229,-0.002497732639312744,-0.1322702169418335,-0.006681082670240812,0.0020793676376342773,-0.16357988119125366,-0.02839522891923707,0.00045031309127807617,-0.10650068521499634,-0.023940739121883325,-0.0029107332229614258,-0.0846184492111206,-0.014672912557273321,0.018815994262695312,-0.12455505132675171,-0.010540510427802019,0.021044254302978516,-0.1564578413963318,-0.021097124454229288,0.018717467784881592,-0.1155199408531189,-0.014424877141266279,0.015655159950256348,-0.09735256433486938,-0.0062544801203898714,A
0,16,0.0,0.0,0.0,-0.034755825996398926,-0.020954489707946777,-0.016133769282447474,-0.0676071047782898,-0.07230281829833984,-0.023632324167834895,-0.09284979104995728,-0.11502629518508911,-0.030606605911003726,-0.11401510238647461,-0.13721638917922974,-0.034839295649277346,-0.04851597547531128,-0.13321453332901,-0.0059293120702079705,-0.04495042562484741,-0.16916465759277344,-0.025018746831761973,-0.039764225482940674,-0.1218443512916565,-0.034523491614805835,-0.03776264190673828,-0.09391254186630249,-0.038058203512179034,-0.02488785982131958,-0.13444411754608154,-0.005590090860920327,-0.022526681423187256,-0.171889066696167,-0.027579870873438495,-0.02003931999206543,-0.11080235242843628,-0.03273072173570313,-0.020094871520996094,-0.08715438842773438,-0.030794660427915233,-0.0027428865432739258,-0.13085448741912842,-0.008625194297479766,0.0011516213417053223,-0.16187113523483276,-0.031281408720957415,-0.00023496150970458984,-0.10374438762664795,-0.02650149618958153,-0.003144204616546631,-0.0817493200302124,-0.016860880756127017,0.018630564212799072,-0.12332439422607422,-0.012625677378224509,0.0203094482421875,-0.15426230430603027,-0.02367721764122166,0.01822453737258911,-0.11237537860870361,-0.016696336546289103,0.01551896333694458,-0.09434908628463745,-0.008280017280327456,A
0,17,0.0,0.0,0.0,-0.03428947925567627,-0.021847844123840332,-0.015735289138319786,-0.06686252355575562,-0.0720362663269043,-0.023122504409911926,-0.0920371413230896,-0.11411374807357788,-0.03013513987934857,-0.11303377151489258,-0.13655686378479004,-0.034507066067817505,-0.04806780815124512,-0.13419348001480103,-0.004976961352440412,-0.044812560081481934,-0.16932207345962524,-0.023950723987582023,-0.0401836633682251,-0.12242305278778076,-0.033759940472009475,-0.03810375928878784,-0.09431660175323486,-0.037530966159465606,-0.02473735809326172,-0.1353743076324463,-0.004710053615781362,-0.02280247211456299,-0.17219847440719604,-0.026427604314449127,-0.020780205726623535,-0.1119464635848999,-0.031846828815105255,-0.020676612854003906,-0.08815568685531616,-0.03019276639497548,-0.0029378533363342285,-0.1317315697669983,-0.007809606437149341,0.0005374550819396973,-0.16273623704910278,-0.030234100353482063,-0.0011417865753173828,-0.10514682531356812,-0.02577202213979035,-0.0037589669227600098,-0.08272111415863037,-0.01637474080598622,0.01831066608428955,-0.12404298782348633,-0.011840370540085132,0.01952815055847168,-0.15547317266464233,-0.022809827756645973,0.017148971557617188,-0.11372220516204834,-0.015980465394022758,0.014507591724395752,-0.09484589099884033,-0.007662290297957952,A
0,18,0.0,0.0,0.0,-0.0344623327255249,-0.021958529949188232,-0.015916676182001765,-0.06646919250488281,-0.07134032249450684,-0.023533814508169826,-0.09106892347335815,-0.11353683471679688,-0.030705270278900798,-0.1117708683013916,-0.136197030544281,-0.035179854292124446,-0.045361459255218506,-0.1346968412399292,-0.00577249509811395,-0.0438418984413147,-0.16920125484466553,-0.024244011301249202,-0.039430856704711914,-0.1207430362701416,-0.033683814961165126,-0.037037670612335205,-0.09313857555389404,-0.037416503686159786,-0.02210676670074463,-0.1358715295791626,-0.005465114410668548,-0.02139902114868164,-0.17337799072265625,-0.026786609474271472,-0.01991569995880127,-0.11106574535369873,-0.03185534562513226,-0.019288957118988037,-0.08693009614944458,-0.030138979587405856,-0.0002142786979675293,-0.1304444670677185,-0.008402167740911182,0.0022444725036621094,-0.1626955270767212,-0.030107115316837962,-0.00015604496002197266,-0.1048051118850708,-0.025065005678385432,-0.0021796822547912598,-0.0818483829498291,-0.01554243538126343,0.021069645881652832,-0.12066614627838135,-0.01234612047269934,0.02196049690246582,-0.1536957025527954,-0.023065098482817348,0.018549561500549316,-0.11295759677886963,-0.01604808765992516,0.01596522331237793,-0.09399950504302979,-0.007688390478193696,A
0,19,0.0,0.0,0.0,-0.034594714641571045,-0.02340066432952881,-0.01574592001159658,-0.06733310222625732,-0.07459062337875366,-0.02290023758430948,-0.09233963489532471,-0.1173592209815979,-0.029574015060262582,-0.11299329996109009,-0.1395696997642517,-0.03348504460771551,-0.04887872934341431,-0.13523292541503906,-0.00487828103248944,-0.04462873935699463,-0.17176467180252075,-0.02383104979415407,-0.04072380065917969,-0.12427055835723877,-0.033424549618558785,-0.039485394954681396,-0.09711933135986328,-0.037037034401492974,-0.02513819932937622,-0.1370665431022644,-0.004415860282080075,-0.022256314754486084,-0.17507493495941162,-0.02565430372376909,-0.020944833755493164,-0.1146092414855957,-0.030490354517297646,-0.021440565586090088,-0.0919947624206543,-0.028557342359619042,-0.0027979612350463867,-0.13364744186401367,-0.00740009767358174,0.001220107078552246,-0.16562479734420776,-0.029271934995250604,-0.0010204315185546875,-0.10835248231887817,-0.024402753332452676,-0.003993332386016846,-0.08701825141906738,-0.014946830341415307,0.018840432167053223,-0.12589287757873535,-0.01139543566276302,0.020754218101501465,-0.15704309940338135,-0.02199524722416868,0.017951011657714844,-0.11567723751068115,-0.015183852867977521,0.01517784595489502,-0.09784013032913208,-0.007011473061339757,A
0,20,0.0,0.0,0.0,-0.033211588859558105,-0.023849129676818848,-0.01495620809345155,-0.0653030276298523,-0.07439517974853516,-0.022355661874996713,-0.09003734588623047,-0.11427360773086548,-0.02953454214929252,-0.11053478717803955,-0.13630205392837524,-0.034134813731895974,-0.04625236988067627,-0.1361905336380005,-0.004807348510610154,-0.044224560260772705,-0.17071890830993652,-0.023621336704479745,-0.038773417472839355,-0.12379556894302368,-0.03395274389384895,-0.0354156494140625,-0.0947999358177185,-0.038182680642592004,-0.022419333457946777,-0.13799560070037842,-0.004936449377225927,-0.020719587802886963,-0.17560946941375732,-0.026686045488702348,-0.018328547477722168,-0.11387693881988525,-0.03238389376400619,-0.017208635807037354,-0.08663743734359741,-0.030819718873488,0.00018644332885742188,-0.13271141052246094,-0.008232733382271817,0.0034571290016174316,-0.16336315870285034,-0.029721661618339112,0.0015745759010314941,-0.10654735565185547,-0.02508563842474132,-0.0005994439125061035,-0.08247417211532593,-0.01572928685544639,0.021816372871398926,-0.12329673767089844,-0.012478151506172708,0.023308157920837402,-0.15475773811340332,-0.022625641113506845,0.02001166343688965,-0.11469495296478271,-0.015554612649964383,0.017010748386383057,-0.095924973487854,-0.007192084713267377,A
0,21,0.0,0.0,0.0,-0.033936381340026855,-0.025544166564941406,-0.014302259636508552,-0.06640934944152832,-0.07534152269363403,-0.02123967311291608,-0.09159761667251587,-0.11603641510009766,-0.028129847114371387,-0.11173230409622192,-0.13828301429748535,-0.03236056989936742,-0.047109246253967285,-0.13606828451156616,-0.0030542454676947273,-0.045567095279693604,-0.171464741230011,-0.02165471143035802,-0.0399632453918457,-0.1254640817642212,-0.03171734264998349,-0.03634655475616455,-0.09693586826324463,-0.03562567508726033,-0.023594319820404053,-0.13855475187301636,-0.0032327113202086366,-0.022158443927764893,-0.1770438551902771,-0.024746160348342983,-0.01989537477493286,-0.11618739366531372,-0.030230217938708392,-0.018410205841064453,-0.08946526050567627,-0.028415163373040286,-0.0013721585273742676,-0.13409709930419922,-0.006669502565102903,0.0017894506454467773,-0.16572034358978271,-0.02807987048237237,-0.00027507543563842773,-0.10927295684814453,-0.023510356759118167,-0.0020601749420166016,-0.08522915840148926,-0.014056600024389354,0.020119428634643555,-0.1249125599861145,-0.011022243974196044,0.02151668071746826,-0.15693402290344238,-0.02104400037734422,0.01806795597076416,-0.11673986911773682,-0.014059310173081485,0.015609681606292725,-0.09769284725189209,-0.0056918276002875245,A
